,bootstrap_size,no_features,max_depth,no_trees,accuracy,seconds
287,5400.0,40.0,25.0,10.0,0.8505,243.691553
288,5400.0,40.0,25.0,10.0,0.8621666666666666,237.476241
289,5400.0,40.0,25.0,10.0,0.8531666666666666,234.710863
290,5400.0,40.0,25.0,20.0,0.9048333333333334,468.201309
291,5400.0,40.0,25.0,20.0,0.9093333333333332,482.038418
292,5400.0,40.0,25.0,20.0,0.9041666666666668,473.725923
293,5400.0,40.0,25.0,20.0,0.901,447.526418
294,5400.0,40.0,25.0,20.0,0.9028333333333334,433.084883
295,5400.0,40.0,25.0,20.0,0.8985,473.673193
296,5400.0,40.0,25.0,20.0,0.9051666666666668,463.730237
297,5400.0,40.0,25.0,20.0,0.9121666666666668,466.492915
298,5400.0,40.0,25.0,20.0,0.8975,459.161715
299,5400.0,40.0,25.0,20.0,0.9005,446.26609800000006
300,5400.0,40.0,25.0,30.0,0.9215,686.436129
301,5400.0,40.0,25.0,30.0,0.9166666666666666,721.411129
302,5400.0,40.0,25.0,30.0,0.9215,688.676158
303,5400.0,40.0,25.0,30.0,0.9208333333333332,674.508329
304,5400.0,40.0,25.0,30.0,0.9188333333333332,701.4368059999997
305,5400.0,40.0,25.0,30.0,0.9178333333333332,703.9362570000003
306,5400.0,40.0,25.0,30.0,0.92,671.2963139999998
307,5400.0,40.0,25.0,30.0,0.923,710.754107
308,5400.0,40.0,25.0,30.0,0.9233333333333332,668.5152469999998
309,5400.0,40.0,25.0,30.0,0.918,677.075649
310,5400.0,40.0,25.0,40.0,0.9273333333333332,915.419297
311,5400.0,40.0,25.0,40.0,0.9293333333333332,969.083728
312,5400.0,40.0,25.0,40.0,0.9288333333333332,938.622796
313,5400.0,40.0,25.0,40.0,0.9238333333333332,940.198962
314,5400.0,40.0,25.0,40.0,0.9268333333333332,898.58642
315,5400.0,40.0,25.0,40.0,0.9243333333333332,936.107248
316,5400.0,40.0,25.0,40.0,0.9241666666666668,919.030194
317,5400.0,40.0,25.0,40.0,0.926,894.702869
318,5400.0,40.0,25.0,40.0,0.9293333333333332,925.316409
319,5400.0,40.0,25.0,40.0,0.922,921.47571
320,5400.0,40.0,35.0,10.0,0.8598333333333333,249.8012
321,5400.0,40.0,35.0,10.0,0.8548333333333333,218.83259
322,5400.0,40.0,35.0,10.0,0.866,231.581196
323,5400.0,40.0,35.0,10.0,0.8526666666666667,226.151133
324,5400.0,40.0,35.0,10.0,0.8793333333333333,252.810426
325,5400.0,40.0,35.0,10.0,0.861,229.220039
326,5400.0,40.0,35.0,10.0,0.862,227.39254900000003
327,5400.0,40.0,35.0,10.0,0.8581666666666666,227.359381
328,5400.0,40.0,35.0,10.0,0.8568333333333333,228.299158
329,5400.0,40.0,35.0,10.0,0.8678333333333333,234.747236
330,5400.0,40.0,35.0,20.0,0.8881666666666667,419.650793
331,5400.0,40.0,35.0,20.0,0.9096666666666666,478.465081
332,5400.0,40.0,35.0,20.0,0.9028333333333334,449.763536
333,5400.0,40.0,35.0,20.0,0.9016666666666666,478.731003
334,5400.0,40.0,35.0,20.0,0.9015,462.180316
335,5400.0,40.0,35.0,20.0,0.8995,462.750332
336,5400.0,40.0,35.0,20.0,0.9046666666666666,452.559253
